,property_id,area_id,zone_id,area_name_en,land_number,land_sub_number,building_number,common_area,actual_common_area,floors,rooms,rooms_en,car_parks,built_up_area,bld_levels,shops,flats,offices,swimming_pools,elevators,actual_area,property_type_id,property_type_en,property_sub_type_id,property_sub_type_en,parent_property_id,creation_date,parcel_id,is_free_hold,is_lease_hold,is_registered,master_project_id,master_project_en,project_id,project_name_en,land_type_id,land_type_en
69937,1200071377,449,2,Al Yufrah 2,1539,0.0,B271B,0.32,0.0,2.0,3.0,3 B/R,2.0,150.89,,,,,,,222.01,2,Building,4,Villa,13774471,03/07/2019,9169189.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69938,1200071378,449,2,Al Yufrah 2,1540,0.0,B272B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774473,03/07/2019,9162707.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69939,1200071379,449,2,Al Yufrah 2,1541,0.0,B273B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774475,03/07/2019,9163469.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69940,1200071380,449,2,Al Yufrah 2,1542,0.0,B274B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774477,03/07/2019,9163456.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69941,1200071381,449,2,Al Yufrah 2,1543,0.0,B275B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774479,03/07/2019,9163441.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69942,1200071382,449,2,Al Yufrah 2,1544,0.0,B276B,0.25,0.0,2.0,3.0,3 B/R,2.0,222.65,,,,,,,174.8,2,Building,4,Villa,13774481,03/07/2019,9163467.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69943,1200071383,449,2,Al Yufrah 2,1545,0.0,B277B,0.25,0.0,2.0,3.0,3 B/R,2.0,222.65,,,,,,,174.8,2,Building,4,Villa,13774483,03/07/2019,9162708.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69944,1200071384,449,2,Al Yufrah 2,1546,0.0,B278B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774485,03/07/2019,9163432.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69945,1200071385,449,2,Al Yufrah 2,1547,0.0,B279B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774487,03/07/2019,9162699.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69946,1200071386,449,2,Al Yufrah 2,1548,0.0,B280B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774489,03/07/2019,9163463.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69947,1200071387,449,2,Al Yufrah 2,1549,0.0,B281B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774491,03/07/2019,9163488.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69948,1200071388,449,2,Al Yufrah 2,1550,0.0,B282B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774493,03/07/2019,9163482.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69949,1200071389,449,2,Al Yufrah 2,1551,0.0,B283B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774495,03/07/2019,9163436.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69950,1200071390,449,2,Al Yufrah 2,1552,0.0,B284B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774497,03/07/2019,9162715.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69951,1200071391,449,2,Al Yufrah 2,1553,0.0,B285B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774499,03/07/2019,9163425.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69952,1200071392,449,2,Al Yufrah 2,1554,0.0,B286B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774501,03/07/2019,9162712.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69953,1200071393,449,2,Al Yufrah 2,1555,0.0,B287B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774503,03/07/2019,9163439.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69954,1200071394,449,2,Al Yufrah 2,1556,0.0,B288B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774505,03/07/2019,9163470.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69955,1200071395,449,2,Al Yufrah 2,1557,0.0,B289B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774507,03/07/2019,9163454.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69956,1200071396,449,2,Al Yufrah 2,1558,0.0,B290B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774509,03/07/2019,9163464.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69957,1200071397,449,2,Al Yufrah 2,1559,0.0,B291B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774511,03/07/2019,9162718.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69958,1200071398,449,2,Al Yufrah 2,1560,0.0,B292B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774513,03/07/2019,9162704.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69959,1200071399,449,2,Al Yufrah 2,1561,0.0,B293B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774515,03/07/2019,9163477.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69960,1200071400,449,2,Al Yufrah 2,1562,0.0,B294B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774517,03/07/2019,9163449.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69961,1200071401,449,2,Al Yufrah 2,1563,0.0,B295B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774519,03/07/2019,9163472.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69962,1200071402,449,2,Al Yufrah 2,1564,0.0,B296B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774521,03/07/2019,9163428.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69963,1200071403,449,2,Al Yufrah 2,1565,0.0,B297B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774523,03/07/2019,9163483.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69964,1200071404,449,2,Al Yufrah 2,1566,0.0,B298B,0.25,0.0,2.0,3.0,3 B/R,2.0,150.89,,,,,,,174.8,2,Building,4,Villa,13774525,03/07/2019,9162684.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69965,1200071405,449,2,Al Yufrah 2,1567,0.0,B301B,0.34,0.0,2.0,3.0,3 B/R,2.0,150.89,,,,,,,232.05,2,Building,4,Villa,13774527,03/07/2019,9169191.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69966,1200071406,449,2,Al Yufrah 2,1568,0.0,B302B,0.25,0.0,2.0,3.0,3 B/R,2.0,222.65,,,,,,,174.8,2,Building,4,Villa,13774529,03/07/2019,9169062.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69967,1200071407,449,2,Al Yufrah 2,1569,0.0,B303B,0.25,0.0,2.0,3.0,3 B/R,2.0,173.11,,,,,,,174.8,2,Building,4,Villa,13774531,03/07/2019,9163462.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69968,1200071408,449,2,Al Yufrah 2,1570,0.0,B304B,0.25,0.0,2.0,3.0,3 B/R,2.0,173.11,,,,,,,174.8,2,Building,4,Villa,13774533,03/07/2019,9163453.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69969,1200071409,449,2,Al Yufrah 2,1571,0.0,B305B,0.25,0.0,2.0,3.0,3 B/R,2.0,222.65,,,,,,,174.8,2,Building,4,Villa,13774535,03/07/2019,9163465.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69970,1200071410,449,2,Al Yufrah 2,1572,0.0,B306B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774537,03/07/2019,9163433.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69971,1200071411,449,2,Al Yufrah 2,1573,0.0,B307B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774539,03/07/2019,9162709.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69972,1200071412,449,2,Al Yufrah 2,1574,0.0,B308B,0.25,0.0,2.0,3.0,3 B/R,2.0,222.65,,,,,,,174.8,2,Building,4,Villa,13774541,03/07/2019,9163452.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69973,1200071413,449,2,Al Yufrah 2,1575,0.0,B309B,0.25,0.0,2.0,3.0,3 B/R,2.0,222.65,,,,,,,174.8,2,Building,4,Villa,13774543,03/07/2019,9162705.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69974,1200071414,449,2,Al Yufrah 2,1576,0.0,B310B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774545,03/07/2019,9163489.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69975,1200071415,449,2,Al Yufrah 2,1577,0.0,B311B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774547,03/07/2019,9163484.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69976,1200071416,449,2,Al Yufrah 2,1578,0.0,B312B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774549,03/07/2019,9163461.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69977,1200071417,449,2,Al Yufrah 2,1579,0.0,B313B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774551,03/07/2019,9163471.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69978,1200071418,449,2,Al Yufrah 2,1580,0.0,B314B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774553,03/07/2019,9162706.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69979,1200071419,449,2,Al Yufrah 2,1581,0.0,B315B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774555,03/07/2019,9162710.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69980,1200071420,449,2,Al Yufrah 2,1582,0.0,B316B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774557,03/07/2019,9163457.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69981,1200071421,449,2,Al Yufrah 2,1583,0.0,B317B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774559,03/07/2019,9163486.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69982,1200071422,449,2,Al Yufrah 2,1584,0.0,B318B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774561,03/07/2019,9163450.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69983,1200071423,449,2,Al Yufrah 2,1585,0.0,B212B,0.62,0.0,2.0,6.0,6 B/R,2.0,376.79,,,,,,,425.5,2,Building,4,Villa,13774941,03/07/2019,9169251.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69984,1200071424,449,2,Al Yufrah 2,1586,0.0,B213B,0.62,0.0,2.0,6.0,6 B/R,2.0,376.79,,,,,,,425.5,2,Building,4,Villa,13774943,03/07/2019,9169250.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69985,1200071425,449,2,Al Yufrah 2,1587,0.0,B214B,0.59,0.0,2.0,6.0,6 B/R,2.0,376.79,,,,,,,407.44,2,Building,4,Villa,13774945,03/07/2019,9169228.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69986,1200071426,449,2,Al Yufrah 2,1588,0.0,B215B,0.63,0.0,2.0,6.0,6 B/R,2.0,376.79,,,,,,,431.07,2,Building,4,Villa,13774947,03/07/2019,9169263.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69987,1200071427,449,2,Al Yufrah 2,1589,0.0,B216B,0.62,0.0,2.0,6.0,6 B/R,2.0,376.79,,,,,,,425.5,2,Building,4,Villa,13774949,03/07/2019,9169244.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69988,1200071428,449,2,Al Yufrah 2,1590,0.0,B217B,0.63,0.0,2.0,6.0,6 B/R,2.0,376.79,,,,,,,431.07,2,Building,4,Villa,13774951,03/07/2019,9169262.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69989,1200071429,449,2,Al Yufrah 2,1591,0.0,B221B,0.31,0.0,2.0,3.0,3 B/R,2.0,150.89,,,,,,,214.36,2,Building,4,Villa,13774953,03/07/2019,9169179.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69990,1200071430,449,2,Al Yufrah 2,1592,0.0,B222B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774955,03/07/2019,9162765.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69991,1200071431,449,2,Al Yufrah 2,1593,0.0,B223B,0.25,0.0,2.0,3.0,3 B/R,2.0,173.11,,,,,,,174.8,2,Building,4,Villa,13774957,03/07/2019,9163444.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69992,1200071432,449,2,Al Yufrah 2,1594,0.0,B224B,0.25,0.0,2.0,3.0,3 B/R,2.0,173.11,,,,,,,174.8,2,Building,4,Villa,13774959,03/07/2019,9163459.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69993,1200071433,449,2,Al Yufrah 2,1595,0.0,B225B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774961,03/07/2019,9163475.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69994,1200071434,449,2,Al Yufrah 2,1596,0.0,B226B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774963,03/07/2019,9162713.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69995,1200071435,449,2,Al Yufrah 2,1597,0.0,B227B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774965,03/07/2019,9162726.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69996,1200071436,449,2,Al Yufrah 2,1598,0.0,B228B,0.25,0.0,2.0,3.0,3 B/R,2.0,173.11,,,,,,,174.8,2,Building,4,Villa,13774967,03/07/2019,9163466.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69997,1200071437,449,2,Al Yufrah 2,1599,0.0,B229B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774969,03/07/2019,9163458.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69998,1200071438,449,2,Al Yufrah 2,1600,0.0,B230B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774971,03/07/2019,9169003.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
69999,1200071439,449,2,Al Yufrah 2,1601,0.0,B231B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774973,03/07/2019,9162723.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70000,1200071440,449,2,Al Yufrah 2,1602,0.0,B232B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774975,03/07/2019,9163442.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70001,1200071441,449,2,Al Yufrah 2,1603,0.0,B233B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774977,03/07/2019,9162697.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70002,1200071442,449,2,Al Yufrah 2,1604,0.0,B234B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774979,03/07/2019,9163481.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70003,1200071443,449,2,Al Yufrah 2,1605,0.0,B235B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774981,03/07/2019,9163438.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70004,1200071444,449,2,Al Yufrah 2,1606,0.0,B236B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774983,03/07/2019,9163473.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70005,1200071445,449,2,Al Yufrah 2,1607,0.0,B237B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774985,03/07/2019,9163430.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70006,1200071446,449,2,Al Yufrah 2,1608,0.0,B238B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774987,03/07/2019,9162714.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70007,1200071447,449,2,Al Yufrah 2,1609,0.0,B239B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13774989,03/07/2019,9163437.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70008,1200071448,449,2,Al Yufrah 2,1610,0.0,B240B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774991,03/07/2019,9162722.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70009,1200071449,449,2,Al Yufrah 2,1611,0.0,B241B,0.25,0.0,2.0,3.0,3 B/R,2.0,173.11,,,,,,,174.8,2,Building,4,Villa,13774993,03/07/2019,9169004.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70010,1200071450,449,2,Al Yufrah 2,1612,0.0,B242B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13774995,03/07/2019,9163460.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70011,1200071451,449,2,Al Yufrah 2,1613,0.0,B243B,0.3,0.0,2.0,3.0,3 B/R,2.0,150.89,,,,,,,207.1,2,Building,4,Villa,13774997,03/07/2019,9169172.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70012,1200071452,449,2,Al Yufrah 2,1614,0.0,B246B,0.25,0.0,2.0,3.0,3 B/R,2.0,150.89,,,,,,,174.8,2,Building,4,Villa,13774999,03/07/2019,9162614.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70013,1200071453,449,2,Al Yufrah 2,1615,0.0,B247B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13775001,03/07/2019,9163435.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70014,1200071454,449,2,Al Yufrah 2,1616,0.0,B248B,0.25,0.0,2.0,3.0,3 B/R,2.0,173.11,,,,,,,174.8,2,Building,4,Villa,13775003,03/07/2019,9163479.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70015,1200071455,449,2,Al Yufrah 2,1617,0.0,B249B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13775005,03/07/2019,9162728.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70016,1200071456,449,2,Al Yufrah 2,1618,0.0,B250B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13775007,03/07/2019,9162731.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70017,1200071457,449,2,Al Yufrah 2,1619,0.0,B251B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13775009,03/07/2019,9163429.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70018,1200071458,449,2,Al Yufrah 2,1620,0.0,B252B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13775011,03/07/2019,9163485.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70019,1200071459,449,2,Al Yufrah 2,1621,0.0,B253B,0.25,0.0,2.0,4.0,4 B/R,2.0,220.15,,,,,,,174.8,2,Building,4,Villa,13775013,03/07/2019,9163445.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70020,1200071460,449,2,Al Yufrah 2,1622,0.0,B254B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13775015,03/07/2019,9163480.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
70021,1200071461,449,2,Al Yufrah 2,1623,0.0,B255B,0.25,0.0,2.0,3.0,3 B/R,2.0,164.29,,,,,,,174.8,2,Building,4,Villa,13775017,03/07/2019,9162700.0,1,0.0,1.0,109.0,Dubai Tiger Woods,13778906.0,JUNIPER @ AKOYA OXYGEN,4.0,Commercial
